twitter_id,author_id,hashtag,frequency,full_name,state,region,party
983348251972816896,983348251972816896,Diwali,1,Cindy Hyde-Smith,MS,south,Republican
983348251972816896,983348251972816896,Diwali2022,1,Cindy Hyde-Smith,MS,south,Republican
983348251972816896,983348251972816896,DomesticViolenceAwarenessMonth,1,Cindy Hyde-Smith,MS,south,Republican
983348251972816896,983348251972816896,ElectionDay,1,Cindy Hyde-Smith,MS,south,Republican
983348251972816896,983348251972816896,EndPolio,1,Cindy Hyde-Smith,MS,south,Republican
983348251972816896,983348251972816896,FarmBill,1,Cindy Hyde-Smith,MS,south,Republican
983348251972816896,983348251972816896,FirstResponder,1,Cindy Hyde-Smith,MS,south,Republican
983348251972816896,983348251972816896,GivingTuesday,1,Cindy Hyde-Smith,MS,south,Republican
983348251972816896,983348251972816896,GreatShakeOut,1,Cindy Hyde-Smith,MS,south,Republican
983348251972816896,983348251972816896,Halloween,1,Cindy Hyde-Smith,MS,south,Republican
983348251972816896,983348251972816896,HappyHalloween,1,Cindy Hyde-Smith,MS,south,Republican
983348251972816896,983348251972816896,HappyThanksgiving,1,Cindy Hyde-Smith,MS,south,Republican
983348251972816896,983348251972816896,IBelieve,1,Cindy Hyde-Smith,MS,south,Republican
983348251972816896,983348251972816896,IngallsShipbuilding,1,Cindy Hyde-Smith,MS,south,Republican
983348251972816896,983348251972816896,LockTheClock,1,Cindy Hyde-Smith,MS,south,Republican
983348251972816896,983348251972816896,MFGDay22,1,Cindy Hyde-Smith,MS,south,Republican
983348251972816896,983348251972816896,ManufacturingDay,1,Cindy Hyde-Smith,MS,south,Republican
983348251972816896,983348251972816896,MilitaryFamilyMonth,1,Cindy Hyde-Smith,MS,south,Republican
983348251972816896,983348251972816896,MilkenAward,1,Cindy Hyde-Smith,MS,south,Republican
983348251972816896,983348251972816896,MississippiRuralHealthDay,1,Cindy Hyde-Smith,MS,south,Republican
983348251972816896,983348251972816896,NACSGR,1,Cindy Hyde-Smith,MS,south,Republican
983348251972816896,983348251972816896,NACSInStore,1,Cindy Hyde-Smith,MS,south,Republican
983348251972816896,983348251972816896,NDAA,1,Cindy Hyde-Smith,MS,south,Republican
983348251972816896,983348251972816896,National4HWeek,1,Cindy Hyde-Smith,MS,south,Republican
983348251972816896,983348251972816896,NationalAdoptionDay,1,Cindy Hyde-Smith,MS,south,Republican
983348251972816896,983348251972816896,NationalFarmersDay,1,Cindy Hyde-Smith,MS,south,Republican
983348251972816896,983348251972816896,NationalFirstRespondersDay,1,Cindy Hyde-Smith,MS,south,Republican
983348251972816896,983348251972816896,NavyBirthday,1,Cindy Hyde-Smith,MS,south,Republican
983348251972816896,983348251972816896,Opportunity4All,1,Cindy Hyde-Smith,MS,south,Republican
983348251972816896,983348251972816896,PHTYD,1,Cindy Hyde-Smith,MS,south,Republican
983348251972816896,983348251972816896,Peace,1,Cindy Hyde-Smith,MS,south,Republican
983348251972816896,983348251972816896,PearlHarbor,1,Cindy Hyde-Smith,MS,south,Republican
983348251972816896,983348251972816896,PearlHarborRemembranceDay,1,Cindy Hyde-Smith,MS,south,Republican
983348251972816896,983348251972816896,PowerOfRural,1,Cindy Hyde-Smith,MS,south,Republican
983348251972816896,983348251972816896,PublicHealthThankYouDay,1,Cindy Hyde-Smith,MS,south,Republican
983348251972816896,983348251972816896,RuralHealthDay,1,Cindy Hyde-Smith,MS,south,Republican
983348251972816896,983348251972816896,SWACChampionship,1,Cindy Hyde-Smith,MS,south,Republican
983348251972816896,983348251972816896,SecondAmendment,1,Cindy Hyde-Smith,MS,south,Republican
983348251972816896,983348251972816896,ThankAFarmer,1,Cindy Hyde-Smith,MS,south,Republican
983348251972816896,983348251972816896,Thanksgiving,1,Cindy Hyde-Smith,MS,south,Republican
983348251972816896,983348251972816896,WorldPolioDay,1,Cindy Hyde-Smith,MS,south,Republican
983348251972816896,983348251972816896,YomKippur,1,Cindy Hyde-Smith,MS,south,Republican
983348251972816896,983348251972816896,desperation,1,Cindy Hyde-Smith,MS,south,Republican
983348251972816896,983348251972816896,happydiwali,1,Cindy Hyde-Smith,MS,south,Republican
983348251972816896,983348251972816896,shopsmall,1,Cindy Hyde-Smith,MS,south,Republican
983348251972816896,983348251972816896,smallbusinesssaturday,1,Cindy Hyde-Smith,MS,south,Republican
983348251972816896,983348251972816896,trickortreat,1,Cindy Hyde-Smith,MS,south,Republican
